Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
14924,21,80,79,79,8.6,1
14925,17,72,73,58,6.5,1
14926,24,68,57,65,4.4,1
14927,21,79,45,69,4.5,1
14928,21,81,72,87,6.0,1
14929,25,70,47,53,2.7,1
14930,24,60,49,71,5.2,1
14931,17,75,66,79,7.9,1
14932,19,58,45,49,0.7,1
14933,23,95,55,79,8.9,1
14934,17,86,72,84,8.0,1
14935,17,58,71,63,4.5,1
14936,21,63,70,70,6.7,1
14937,25,70,77,63,5.5,1
14938,22,71,72,64,8.2,1
14939,18,82,85,84,7.7,1
14940,25,68,39,52,2.4,1
14941,22,75,76,84,6.8,1
14942,21,53,62,77,5.0,1
14943,21,64,79,90,5.7,1
14944,19,70,54,66,3.9,1
14945,22,89,70,87,9.3,1
14946,20,83,79,82,7.8,1
14947,18,79,75,64,3.9,1
14948,19,59,56,68,2.6,1
14949,25,68,61,64,4.7,1
14950,25,81,57,76,6.5,1
14951,22,58,76,69,6.0,1
14952,25,75,76,66,8.3,1
14953,20,68,79,81,7.2,1
14954,21,83,75,51,7.6,1
14955,22,62,88,75,6.2,1
14956,25,61,47,66,2.4,1
14957,21,64,58,72,5.1,1
14958,24,74,84,69,7.8,1
14959,17,77,75,81,5.4,1
14960,21,59,80,88,6.6,1
14961,17,60,62,71,4.8,1
14962,22,88,58,76,3.2,1
14963,23,85,50,86,5.2,1
14964,21,53,66,65,6.2,1
14965,17,57,62,55,4.1,1
14966,22,67,66,73,5.0,1
14967,21,45,49,32,3.4,1
14968,22,99,64,75,8.0,1
14969,23,66,73,60,4.9,1
14970,23,80,87,78,8.7,1
14971,18,86,76,69,8.9,1
14972,19,71,75,66,5.3,1
14973,22,50,66,65,3.3,1
14974,19,62,30,67,0.9,1
14975,18,56,51,60,2.3,1
14976,20,69,66,41,2.5,1
14977,21,75,61,79,8.5,1
14978,25,51,52,82,5.8,1
14979,19,86,75,69,6.4,1
14980,19,55,58,56,0.6,1
14981,22,69,52,69,2.9,1
14982,21,89,68,77,7.5,1
14983,22,71,50,73,6.1,1
14984,23,63,61,72,5.2,1
14985,19,72,55,68,6.7,1
14986,21,89,76,79,9.1,1
14987,24,69,76,58,5.0,1
14988,20,51,53,64,5.7,1
14989,18,69,64,77,5.9,1
14990,20,100,95,92,10.8,1
14991,18,49,39,41,0.9,1
14992,19,97,75,65,7.0,1
14993,20,57,72,61,5.2,1
14994,20,77,71,59,6.7,1
14995,25,52,60,65,4.1,1
14996,22,59,54,62,5.4,1
14997,25,66,67,78,7.1,1
14998,20,100,93,100,12.0,1
14999,25,73,53,59,7.3,1
15000,25,53,35,55,3.6,1
